COMMONNAME,RUN,RECOVERYDOMAIN,ESU_DPS,MAJORPOPGROUP,POPID,NMFS_POPID,LOCATIONNAME,POPULATIONNAME,ESAPOPNAME,COMMONPOPNAME,POPFIT,POPFITNOTES,SMOLTEQLOCATION,SMOLTEQLOCPTCODE,OUTMIGRATIONYEAR,CONTACTAGENCY,METHODNUMBER,BESTVALUE,TOTALNATURAL,TOTALNATURALLOWERLIMIT,TOTALNATURALUPPERLIMIT,TOTALNATURALALPHA,AGE0PROP,AGE0PROPLOWERLIMIT,AGE0PROPUPPERLIMIT,AGE1PROP,AGE1PROPLOWERLIMIT,AGE1PROPUPPERLIMIT,AGE2PROP,AGE2PROPLOWERLIMIT,AGE2PROPUPPERLIMIT,AGE3PROP,AGE3PROPLOWERLIMIT,AGE3PROPUPPERLIMIT,AGE4PLUSPROP,AGE4PLUSPROPLOWERLIMIT,AGE4PLUSPROPUPPERLIMIT,AGEPROPALPHA,PROTMETHNAME,PROTMETHURL,PROTMETHDOCUMENTATION,METHODADJUSTMENTS,OTHERDATASOURCES,COMMENTS,NULLRECORD,DATASTATUS,INDICATORLOCATION,CONTACTPERSONFIRST,CONTACTPERSONLAST,CONTACTPHONE,CONTACTEMAIL,METACOMMENTS,SUBMITAGENCY,REFID,COMPILERRECORDID,ID,CONTACTAGY,DATASETVERSION,UPDDATE,SNLOADDATE,HLI_LASTUPDATED,LASTUPDATED,LASTMODIFIEDON
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2014,Washington Department of Fish and Wildlife,1,Yes,46156,37635,54676,0.05,,,,0.506,,,0.494,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627",https://www.monitoringresources.org/Document/Protocol/Details/2211,,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,2603298B-5056-8E43-35FA-1FB251B4DA0D,2603298B-5056-8E43-35FA-1FB251B4DA0D,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:14,2019/06/19 08:45:11,2022/10/17 01:58:39,2024/09/03 10:10:21
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2013,Washington Department of Fish and Wildlife,1,Yes,36219,30689,41749,0.05,,,,0.396,,,0.604,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627",https://www.monitoringresources.org/Document/Protocol/Details/2211,,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,26030BBA-5056-8E43-3584-5FC9DB4C297F,26030BBA-5056-8E43-3584-5FC9DB4C297F,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:13,2019/06/19 08:45:10,2022/10/17 01:58:39,2024/09/03 10:10:23
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2018,Washington Department of Fish and Wildlife,1,Yes,10277,8611,12685,0.05,,,,0.695,,,0.305,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,"https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627","Truscott et al. 2019. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring. Washington Department of Fish and Wildlife, Wenatchee, Washington",,,Scroll down from Protocol page to Methods links,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,a09019f9-c9ad-44bf-aa67-bd67ffe6f464,a09019f9-c9ad-44bf-aa67-bd67ffe6f464,WDFW,2024/11/25 10:00,2019/06/19 12:00:00,2019/06/19 08:37:25,2019/06/19 08:45:17,2022/10/17 01:58:40,2024/09/03 10:10:24
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,47,102,Wenatchee River,Wenatchee River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring",Wenatchee River - spring Chinook salmon,Same,,Wenatchee River,,2019,Washington Department of Fish And Wildlife,1,Yes,101793,82297,121289,0.05,,,,,,,,,,,,,,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17242.pdf,"Murdoch, A.R., Miller, T.L., Truscott, B.L., Snow, C., Frady, C., Ryding, K., Arterburn, J.E., Hathaway, D. 2012. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring.ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â  BPA Project No. 2010-034-00.ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â  Bonneville Power Administration, Portland, Oregon.",,"Hillman, T., M. Miller, M. Johnson, C. Moran, J. Williams, M. Tonseth, C. Willard, S. Hopkins, B. Ishida, C. Kamphaus, T. Pearsons, and P. Graf. 2017.","Data estimated from Lower Wenatchee Trap - No Scale data taken, historical scale analysis indicated almost entirely yearling Spring Chinook sampled at this site.",No,Final,WDFW  Wenatchee Office,Josh,Williams,(509) 664-3148,Josh.Williams@dfw.wa.gov,There is no actual document associated with RefID 17239. Go to https://catalog.streamnetlibrary.org/cgi-bin/koha/opac-detail.pl?biblionumber=40801,WDFW,17239,2eea6f4e-ffd4-4797-93a2-42f99fc81320,2eea6f4e-ffd4-4797-93a2-42f99fc81320,WDFW,2024/11/25 10:00,2021/05/05 12:00:00,2021/05/14 07:59:50,,2021/05/14 07:59:50,2024/09/03 10:10:25
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,47,102,Wenatchee River,Wenatchee River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring",Wenatchee River - spring Chinook salmon,Same,,Wenatchee River,,2021,Washington Department of Fish And Wildlife,1,Yes,72430,55318,89542,0.05,,,,,,,,,,,,,,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17242.pdf,"Murdoch, A.R., Miller, T.L., Truscott, B.L., Snow, C., Frady, C., Ryding, K., Arterburn, J.E., Hathaway, D. 2012. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring.BPA Project No. 2010-034-00.Ãƒâ€šÃ‚Â  Bonneville Power Administration, Portland, Oregon.",,"Hillman, T., M. Miller, M. Johnson, C. Moran, J. Williams, M. Tonseth, C. Willard, S. Hopkins, B. Ishida, C. Kamphaus, T. Pearsons, and P. Graf. 2017.","Data estimated from Lower Wenatchee Trap - No Scale data taken, historical scale analysis indicated almost entirely yearling Spring Chinook sampled at this site.",No,Final,WDFW  Wenatchee Office,Josh,Williams,(509) 664-3148,Josh.Williams@dfw.wa.gov,There is no actual document associated with RefID 17239. Go to https://catalog.streamnetlibrary.org/cgi-bin/koha/opac-detail.pl?biblionumber=40801,WDFW,17239,706ca889-6719-4bcd-8d3b-88ca7dcb9750,706ca889-6719-4bcd-8d3b-88ca7dcb9750,WDFW,2024/11/25 10:00,2023/01/04 12:00:00,2023/01/04 03:22:42,,2023/01/04 03:22:42,2024/09/03 10:10:27
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,47,102,Wenatchee River,Wenatchee River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Wenatchee River - spring",Wenatchee River - spring Chinook salmon,Same,,Wenatchee River,,2020,Washington Department of Fish And Wildlife,1,Yes,98733,0,322670,0.05,,,,,,,,,,,,,,,,,,https://docs.cbfwl.org/StreamNet_References/WAsn17242.pdf,"Murdoch, A.R., Miller, T.L., Truscott, B.L., Snow, C., Frady, C., Ryding, K., Arterburn, J.E., Hathaway, D. 2012. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring.ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â  BPA Project No. 2010-034-00.ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â  Bonneville Power Administration, Portland, Oregon.",,"Hillman, T., M. Miller, M. Johnson, C. Moran, J. Williams, M. Tonseth, C. Willard, S. Hopkins, B. Ishida, C. Kamphaus, T. Pearsons, and P. Graf. 2017.","Data estimated from Lower Wenatchee Trap - No Scale data taken, historical scale analysis indicated almost entirely yearling Spring Chinook sampled at this site.",No,Final,WDFW  Wenatchee Office,Josh,Williams,(509) 664-3148,Josh.Williams@dfw.wa.gov,There is no actual document associated with RefID 17239. Go to https://catalog.streamnetlibrary.org/cgi-bin/koha/opac-detail.pl?biblionumber=40801,WDFW,17239,83e9030c-edd0-4edb-8100-a8bda49569d3,83e9030c-edd0-4edb-8100-a8bda49569d3,WDFW,2024/11/25 10:00,2021/05/05 12:00:00,2021/05/14 07:59:51,,2021/05/14 07:59:51,2024/09/03 10:10:28
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2016,Washington Department of Fish and Wildlife,1,Yes,25206,9608,40804,0.05,,,,0.935,,,0.064,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,https://docs.cbfwl.org/StreamNet_References/WAsn17330.pdf,"Grote, J. D. and T. J. Desgroseillier. 2016. Juvenile Salmonid out-migration monitoring on the Entiat River, 2015. U.S. Fish and Wildlife Service, Leavenworth, Washington",,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,fa89c1da-c23c-41f2-984e-094cb92dde44,fa89c1da-c23c-41f2-984e-094cb92dde44,WDFW,2024/11/25 10:00,2018/11/29 12:00:00,2018/12/10 07:35:16,2019/06/19 08:45:16,2022/10/17 01:58:41,2024/09/03 10:11:04
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2012,Washington Department of Fish and Wildlife,1,Yes,44164,34603,53726,0.05,,,,0.582,,,0.418,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627",https://www.monitoringresources.org/Document/Protocol/Details/2211,,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,2602EBFA-5056-8E43-355A-ED1539A54275,2602EBFA-5056-8E43-355A-ED1539A54275,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:12,2019/06/19 08:45:10,2022/10/17 01:58:39,2024/09/03 10:11:05
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2019,Washington Department of Fish and Wildlife,1,Yes,14049,11997,16101,0.05,,,,0.688,,,0.312,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,"https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627","Truscott et al. 2020. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring. Washington Department of Fish and Wildlife, Wenatchee, Washington",,,Scroll down from Protocol page to Methods links,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,4bb2148d-f284-4217-ba85-f97da7a7b4d6,4bb2148d-f284-4217-ba85-f97da7a7b4d6,WDFW,2024/11/25 10:00,2021/05/04 12:00:00,2021/06/11 09:17:17,,2022/10/17 01:58:40,2024/09/03 10:11:07
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2020,Washington Department of Fish and Wildlife,1,Yes,16359,13930,18787,0.05,,,,0.272,,,0.728,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,"https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627","Truscott et al. 2021. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring. Washington Department of Fish and Wildlife, Wenatchee, Washington",,,Scroll down from Protocol page to Methods links,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,cd14a1f3-e60a-4729-b413-7f0b70c23368,cd14a1f3-e60a-4729-b413-7f0b70c23368,WDFW,2024/11/25 10:00,2021/05/04 12:00:00,2021/06/11 09:17:18,,2022/10/17 01:58:40,2024/09/03 10:11:08
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2017,Washington Department of Fish and Wildlife,1,Yes,16048,,,,,,,0.455,,,0.545,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,https://docs.cbfwl.org/StreamNet_References/WAsn17328.pdf,"Desgroseillier, T. D. and F. J. Glassen. 2018. Juvenile Salmonid out-migration monitoring on the Entiat River, 2017. U.S. Fish and Wildlife Service, Leavenworth, Washington",,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,4c355685-84a0-4284-b841-87bc015e8f9f,4c355685-84a0-4284-b841-87bc015e8f9f,WDFW,2024/11/25 10:00,2018/11/29 12:00:00,2018/12/10 07:35:10,2021/06/11 09:17:16,2022/10/17 01:58:40,2024/09/03 10:11:10
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2021,Washington Department of Fish and Wildlife,1,Yes,18328,15707,20949,0.05,,,,0.184,,,0.816,,,,,,,,,,Protocol: Upper Columbia River ESU Spring Chinook Salmon Stock Assessment (2010-034-00) v1.0,http://docs.cbfwl.org/StreamNet_References/WAsn17368.pdf,"Desgroseillier et al. 2022. Upper Columbia Spring Chinook Salmon and Steelhead Juvenile and Adult Abundance, Productivity, and Spatial Structure Monitoring. Washington Department of Fish and Wildlife, Wenatchee, Washington",,,Scroll down from Protocol page to Methods links,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,9cda35df-af56-4b60-a31f-b647dc30f4ae,9cda35df-af56-4b60-a31f-b647dc30f4ae,WDFW,2024/11/25 10:00,2022/10/27 12:00:00,2022/10/27 09:52:12,,2022/10/27 09:52:12,2024/09/03 10:11:11
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2007,Washington Department of Fish and Wildlife,1,Yes,8564,5827,11301,0.05,,,,0.773,,,0.227,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0, Surveys, 2006-2007","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.cbfish.org/Document.mvc/Viewer/P105669","R. D. Nelle, M. Cotter, M. Cooper Integrated Status and Effectiveness Monitoring Program -Entiat River Snorkel Surveys and Rotary Screw Trap, 2007. July 2007- January 2008 USFWS",,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,26026BD4-5056-8E43-35C7-445DA825BCCA,26026BD4-5056-8E43-35C7-445DA825BCCA,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:09,2019/06/19 08:45:05,2022/10/17 01:58:38,2024/09/03 10:11:12
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2008,Washington Department of Fish and Wildlife,1,Yes,30072,22808,37335,0.05,,,,0.387,,,0.613,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.semanticscholar.org/paper/Integrated-Status-and-Effectiveness-Monitoring-and-Nelle-Desgroseillier/3ab48a0e2877382d0384916de176f342fc12f6ae",https://www.monitoringresources.org/Document/Protocol/Details/55,,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,260286C8-5056-8E43-3521-CE6BD29809B4,260286C8-5056-8E43-3521-CE6BD29809B4,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:09,2019/06/19 08:45:06,2022/10/17 01:58:37,2024/09/03 10:11:13
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2009,Washington Department of Fish and Wildlife,1,Yes,21774,14332,29216,0.05,,,,0.789,,,0.211,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.semanticscholar.org/paper/Integrated-Status-and-Effectiveness-Monitoring-and-Nelle-Desgroseillier/3ab48a0e2877382d0384916de176f342fc12f6ae","Integrated Status and Effectiveness Monitoring Program - Entiat River Rotary Screw Traps, Snorkel Surveys, and Steelhead Redd Surveys, 2008-2009.",,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,26029BB3-5056-8E43-3558-BC27586F3E10,26029BB3-5056-8E43-3558-BC27586F3E10,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:10,2019/06/19 08:45:07,2022/10/17 01:58:37,2024/09/03 10:11:15
Chinook salmon,Spring,Interior Columbia,"Salmon, Chinook (Upper Columbia River spring-run ESU)",North Cascades,45,100,Entiat River,Entiat River - spring Chinook salmon,"Salmon, Chinook (Upper Columbia River spring-run ESU) Entiat River - spring",Entiat River-Chinook-Spring,Same,,Entiat River RKM 2.0,ENTRTP,2010,Washington Department of Fish and Wildlife,1,Yes,30881,26495,35266,0.05,,,,0.459,,,0.541,,,,,,,,,,"ISEMP Field Manual of Scientific Protocols for Downstream Migrant Trapping within the Upper Columbia Monitoring Strategy v1.0, Protocol: ISEMP Field Manual of Scientific Protocols for Water Quality Surveys within the Upper Columbia Monitoring Strategy v1.0","https://www.monitoringresources.org/Document/Protocol/Details/50, https://www.monitoringresources.org/Document/Protocol/Details/3627",https://www.monitoringresources.org/Document/Protocol/Details/55,,,,No,Reviewed,,Tom,Desgroseillier,509-669-4572,Thomas.Desgroseillier@dfw.wa.gov,,WDFW,,2602B402-5056-8E43-35AE-BCA1D1D56AC2,2602B402-5056-8E43-35AE-BCA1D1D56AC2,WDFW,2024/11/25 10:00,2018/11/27 12:00:00,2016/07/14 09:18:10,2019/06/19 08:45:08,2022/10/17 01:58:37,2024/09/03 10:11:16
